[ 2016-09-26T19:59:37+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-09-26T21:06:47+08:00 ] /wd/ | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-09-26T21:06:48+08:00 ] /wd/ | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.012001s ]
[ 2016-09-26T21:06:48+08:00 ] /wd/ | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-26T21:06:48+08:00 ] /wd/ | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.013000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '6' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | NOTIC: [2] Division by zero f9c22b8b40e560036663a0ce7ed378ae.php 第 231 行.
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run ParseTemplate Behavior [ RunTime:1.056060s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Tag[ view_parse ] --END-- [ RunTime:1.056060s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Tag[ view_filter ] --START--
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run ContentReplace Behavior [ RunTime:0.001001s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003001s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Tag[ view_end ] --START--
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.009000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.009000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-09-26T21:06:49+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
