[ 2016-10-06T09:03:16+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.009000s ]
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SELECT ask.id AS id,ask.content AS content,ask.reward AS reward,ask.solve AS solve,ask.time AS time,ask.cid AS cid,user.id AS uid,user.username AS username,user.exp AS exp FROM hd_ask ask LEFT JOIN hd_user user ON ask.uid = user.id WHERE ( ask.id = 5 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined index: level ShowAction.class.php 第 16 行.
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run LocationTemplate Behavior [ RunTime:0.003000s ]
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_template ] --END-- [ RunTime:0.003000s ]
[ 2016-10-06T09:05:42+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.005000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | NOTIC: [2] Division by zero f354fc626e6f7e38fd97a443b43fbcf1.php 第 206 行.
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run ParseTemplate Behavior [ RunTime:0.037002s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.037002s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:05:43+08:00 ] /wd/index.php/Show/index/id/5 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:11:30+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.005001s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.005000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SELECT ask.id AS id,ask.content AS content,ask.reward AS reward,ask.solve AS solve,ask.time AS time,ask.cid AS cid,user.id AS uid,user.username AS username,user.exp AS exp FROM hd_ask ask LEFT JOIN hd_user user ON ask.uid = user.id WHERE ( ask.id = 5 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index: level ShowAction.class.php 第 16 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.004000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SELECT * FROM `hd_category`  [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SELECT `id`,`username`,`face`,`answer`,`adopt`,`ask`,`point`,`exp` FROM `hd_user` WHERE ( `id` = '4' ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Division by zero f354fc626e6f7e38fd97a443b43fbcf1.php 第 207 行.
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ParseTemplate Behavior [ RunTime:0.025001s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025001s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_filter ] --START--
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ContentReplace Behavior [ RunTime:0.001001s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003001s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_end ] --START--
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-10-06T09:11:31+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Run CheckRoute Behavior [ RunTime:0.002000s ]
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:11:51+08:00 ] /wd/index.php/Show/answer | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ route_check ] --START--
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ app_begin ] --START--
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-10-06T09:16:15+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SHOW COLUMNS FROM `hd_ask` [ RunTime:0.006000s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.007000s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | SQL: SELECT ask.id AS id,ask.content AS content,ask.reward AS reward,ask.solve AS solve,ask.time AS time,ask.cid AS cid,user.id AS uid,user.username AS username,user.exp AS exp FROM hd_ask ask LEFT JOIN hd_user user ON ask.uid = user.id WHERE ( ask.id = 5 ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index: level ShowAction.class.php 第 16 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_template ] --START--
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Run LocationTemplate Behavior [ RunTime:0.002001s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002001s ]
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | INFO: Tag[ view_parse ] --START--
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 17 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 34 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 53 and defined TagLib.class.php 第 111 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined variable: tag TagLib.class.php 第 122 行.
[ 2016-10-06T09:16:16+08:00 ] /wd/index.php/Show/index/id/5?content=%E5%8F%AF%E8%83%BD%E6%98%AF%E4%BD%A0%E6%93%8D%E4%BD%9C%E7%B3%BB%E7%BB%9F%E9%97%AE%E9%A2%98 | NOTIC: [8] Undefined index:  TagLib.class.php 第 122 行.
